epoch,epoch_dates,point_entry,country,numSchedArrivals,numTestsPerformed,numPositivesFound,numTestsAlloc
1,2020-08-06/2020-08-07,Entry_1,BG,6356,974,2,4462
1,2020-08-06/2020-08-07,Entry_1,CZ,32,0,0,0
1,2020-08-06/2020-08-07,Entry_1,DE,432,0,0,0
1,2020-08-06/2020-08-07,Entry_1,GR,54,16,0,54
1,2020-08-06/2020-08-07,Entry_1,HU,198,48,0,198
1,2020-08-06/2020-08-07,Entry_1,MD,102,52,0,102
1,2020-08-06/2020-08-07,Entry_1,MK,50,18,0,50
1,2020-08-06/2020-08-07,Entry_1,Other,238,42,0,120
1,2020-08-06/2020-08-07,Entry_1,PL,50,0,0,0
1,2020-08-06/2020-08-07,Entry_1,RO,3422,874,6,2304
1,2020-08-06/2020-08-07,Entry_1,RS,66,36,0,66
1,2020-08-06/2020-08-07,Entry_1,SK,30,10,0,30
1,2020-08-06/2020-08-07,Entry_1,TR,34,14,0,34
1,2020-08-06/2020-08-07,Entry_1,UA,60,42,0,60
1,2020-08-06/2020-08-07,Entry_10,AT,418,0,0,0
1,2020-08-06/2020-08-07,Entry_10,BE,616,394,0,616
1,2020-08-06/2020-08-07,Entry_10,CH,162,0,0,0
1,2020-08-06/2020-08-07,Entry_10,CY,28,0,0,0
1,2020-08-06/2020-08-07,Entry_10,CZ,1186,54,0,548
1,2020-08-06/2020-08-07,Entry_10,DE,2478,0,0,0
1,2020-08-06/2020-08-07,Entry_10,DK,230,100,0,230
1,2020-08-06/2020-08-07,Entry_10,EE,38,12,0,38
1,2020-08-06/2020-08-07,Entry_10,FR,202,0,0,0
1,2020-08-06/2020-08-07,Entry_10,GB,2036,0,0,0
1,2020-08-06/2020-08-07,Entry_10,GR,50,38,0,50
1,2020-08-06/2020-08-07,Entry_10,HU,592,0,0,0
1,2020-08-06/2020-08-07,Entry_10,IT,1114,0,0,0
1,2020-08-06/2020-08-07,Entry_10,LU,34,0,0,0
1,2020-08-06/2020-08-07,Entry_10,LV,112,8,0,112
1,2020-08-06/2020-08-07,Entry_10,NL,1416,0,0,0
1,2020-08-06/2020-08-07,Entry_10,Other,146,98,0,134
1,2020-08-06/2020-08-07,Entry_10,PL,4136,132,0,528
1,2020-08-06/2020-08-07,Entry_10,SE,442,356,4,442
1,2020-08-06/2020-08-07,Entry_10,SI,62,12,0,52
1,2020-08-06/2020-08-07,Entry_10,SK,158,2,0,42
1,2020-08-06/2020-08-07,Entry_11,IT,658,12,0,86
1,2020-08-06/2020-08-07,Entry_11,NL,178,58,0,74
1,2020-08-06/2020-08-07,Entry_11,Other,32,14,0,30
1,2020-08-06/2020-08-07,Entry_13,AT,58,0,0,32
1,2020-08-06/2020-08-07,Entry_13,BE,40,34,0,40
1,2020-08-06/2020-08-07,Entry_13,CH,352,0,0,0
1,2020-08-06/2020-08-07,Entry_13,CY,182,0,0,0
1,2020-08-06/2020-08-07,Entry_13,DE,474,38,0,294
1,2020-08-06/2020-08-07,Entry_13,ES,94,46,0,94
1,2020-08-06/2020-08-07,Entry_13,FR,1516,0,0,0
1,2020-08-06/2020-08-07,Entry_13,GB,1630,0,0,0
1,2020-08-06/2020-08-07,Entry_13,IT,2914,0,0,0
1,2020-08-06/2020-08-07,Entry_13,NL,176,0,0,0
1,2020-08-06/2020-08-07,Entry_13,Other,254,124,2,218
1,2020-08-06/2020-08-07,Entry_14,FR,30,8,0,30
1,2020-08-06/2020-08-07,Entry_14,Other,44,30,0,44
1,2020-08-06/2020-08-07,Entry_15,AT,52,8,0,52
1,2020-08-06/2020-08-07,Entry_15,CH,290,0,0,0
1,2020-08-06/2020-08-07,Entry_15,DE,598,44,0,214
1,2020-08-06/2020-08-07,Entry_15,ES,158,56,0,158
1,2020-08-06/2020-08-07,Entry_15,FR,1052,0,0,0
1,2020-08-06/2020-08-07,Entry_15,GB,1484,0,0,0
1,2020-08-06/2020-08-07,Entry_15,GR,26,14,0,26
1,2020-08-06/2020-08-07,Entry_15,IT,1782,0,0,0
1,2020-08-06/2020-08-07,Entry_15,NL,230,0,0,0
1,2020-08-06/2020-08-07,Entry_15,Other,162,84,0,144
1,2020-08-06/2020-08-07,Entry_15,SI,56,6,0,6
1,2020-08-06/2020-08-07,Entry_16,NL,460,52,0,148
1,2020-08-06/2020-08-07,Entry_16,Other,54,28,0,52
1,2020-08-06/2020-08-07,Entry_17,AE,402,0,0,264
1,2020-08-06/2020-08-07,Entry_17,AL,360,246,6,360
1,2020-08-06/2020-08-07,Entry_17,AR,38,28,2,38
1,2020-08-06/2020-08-07,Entry_17,AT,1254,0,0,0
1,2020-08-06/2020-08-07,Entry_17,AU,82,42,0,82
1,2020-08-06/2020-08-07,Entry_17,BD,106,52,2,106
1,2020-08-06/2020-08-07,Entry_17,BE,706,0,0,0
1,2020-08-06/2020-08-07,Entry_17,BG,462,0,0,112
1,2020-08-06/2020-08-07,Entry_17,BR,36,26,0,36
1,2020-08-06/2020-08-07,Entry_17,CA,370,2,0,258
1,2020-08-06/2020-08-07,Entry_17,CH,1450,0,0,0
1,2020-08-06/2020-08-07,Entry_17,CI,26,16,0,26
1,2020-08-06/2020-08-07,Entry_17,CN,34,6,0,34
1,2020-08-06/2020-08-07,Entry_17,CY,2864,0,0,0
1,2020-08-06/2020-08-07,Entry_17,CZ,398,0,0,0
1,2020-08-06/2020-08-07,Entry_17,DE,4764,0,0,0
1,2020-08-06/2020-08-07,Entry_17,DK,312,92,0,312
1,2020-08-06/2020-08-07,Entry_17,EE,52,8,0,52
1,2020-08-06/2020-08-07,Entry_17,EG,380,210,0,380
1,2020-08-06/2020-08-07,Entry_17,ES,1826,0,0,0
1,2020-08-06/2020-08-07,Entry_17,FI,188,0,0,126
1,2020-08-06/2020-08-07,Entry_17,FR,8298,0,0,0
1,2020-08-06/2020-08-07,Entry_17,GB,5160,0,0,0
1,2020-08-06/2020-08-07,Entry_17,GE,60,28,0,60
1,2020-08-06/2020-08-07,Entry_17,GR,378,120,0,378
1,2020-08-06/2020-08-07,Entry_17,HR,98,32,0,46
1,2020-08-06/2020-08-07,Entry_17,HU,388,2,0,60
1,2020-08-06/2020-08-07,Entry_17,IE,370,4,0,248
1,2020-08-06/2020-08-07,Entry_17,IL,166,106,0,166
1,2020-08-06/2020-08-07,Entry_17,IN,94,54,0,94
1,2020-08-06/2020-08-07,Entry_17,IR,28,14,0,28
1,2020-08-06/2020-08-07,Entry_17,IT,5712,0,0,0
1,2020-08-06/2020-08-07,Entry_17,JP,32,24,2,32
1,2020-08-06/2020-08-07,Entry_17,LB,150,76,0,136
1,2020-08-06/2020-08-07,Entry_17,LK,44,2,0,44
1,2020-08-06/2020-08-07,Entry_17,LU,258,0,0,0
1,2020-08-06/2020-08-07,Entry_17,MC,46,6,0,46
1,2020-08-06/2020-08-07,Entry_17,MT,130,104,2,130
1,2020-08-06/2020-08-07,Entry_17,NL,1648,0,0,0
1,2020-08-06/2020-08-07,Entry_17,NO,122,10,0,122
1,2020-08-06/2020-08-07,Entry_17,Other,502,300,2,494
1,2020-08-06/2020-08-07,Entry_17,PH,150,58,0,150
1,2020-08-06/2020-08-07,Entry_17,PK,372,250,4,372
1,2020-08-06/2020-08-07,Entry_17,PL,1110,0,0,0
1,2020-08-06/2020-08-07,Entry_17,PT,260,96,0,208
1,2020-08-06/2020-08-07,Entry_17,QA,46,40,0,46
1,2020-08-06/2020-08-07,Entry_17,RO,670,12,0,162
1,2020-08-06/2020-08-07,Entry_17,RS,46,40,0,46
1,2020-08-06/2020-08-07,Entry_17,RU,58,34,0,58
1,2020-08-06/2020-08-07,Entry_17,SE,300,200,0,300
1,2020-08-06/2020-08-07,Entry_17,SG,38,30,0,38
1,2020-08-06/2020-08-07,Entry_17,SI,60,6,0,40
1,2020-08-06/2020-08-07,Entry_17,SK,174,4,0,142
1,2020-08-06/2020-08-07,Entry_17,TR,62,26,0,62
1,2020-08-06/2020-08-07,Entry_17,UA,38,34,0,38
1,2020-08-06/2020-08-07,Entry_17,US,856,604,0,856
1,2020-08-06/2020-08-07,Entry_18,AT,284,0,0,0
1,2020-08-06/2020-08-07,Entry_18,BE,226,174,0,226
1,2020-08-06/2020-08-07,Entry_18,CH,30,0,0,0
1,2020-08-06/2020-08-07,Entry_18,CZ,1168,16,0,400
1,2020-08-06/2020-08-07,Entry_18,DE,1192,0,0,0
1,2020-08-06/2020-08-07,Entry_18,FR,686,0,0,0
1,2020-08-06/2020-08-07,Entry_18,GB,7966,0,0,0
1,2020-08-06/2020-08-07,Entry_18,GR,44,18,0,44
1,2020-08-06/2020-08-07,Entry_18,HU,628,0,0,0
1,2020-08-06/2020-08-07,Entry_18,IT,1274,0,0,0
1,2020-08-06/2020-08-07,Entry_18,NL,646,0,0,0
1,2020-08-06/2020-08-07,Entry_18,Other,208,110,2,160
1,2020-08-06/2020-08-07,Entry_18,PL,808,48,0,364
1,2020-08-06/2020-08-07,Entry_18,SK,78,0,0,0
1,2020-08-06/2020-08-07,Entry_19,AT,164,14,0,152
1,2020-08-06/2020-08-07,Entry_19,BE,340,186,0,340
1,2020-08-06/2020-08-07,Entry_19,CH,108,0,0,0
1,2020-08-06/2020-08-07,Entry_19,CZ,302,38,2,268
1,2020-08-06/2020-08-07,Entry_19,DE,2068,24,0,210
1,2020-08-06/2020-08-07,Entry_19,FI,220,0,0,0
1,2020-08-06/2020-08-07,Entry_19,FR,62,0,0,0
1,2020-08-06/2020-08-07,Entry_19,GB,1582,0,0,0
1,2020-08-06/2020-08-07,Entry_19,IT,516,0,0,0
1,2020-08-06/2020-08-07,Entry_19,NL,1426,0,0,0
1,2020-08-06/2020-08-07,Entry_19,Other,142,60,0,124
1,2020-08-06/2020-08-07,Entry_19,PL,116,10,0,26
1,2020-08-06/2020-08-07,Entry_2,BG,1010,0,0,0
1,2020-08-06/2020-08-07,Entry_2,DE,74,0,0,0
1,2020-08-06/2020-08-07,Entry_2,Other,56,4,0,16
1,2020-08-06/2020-08-07,Entry_2,RO,34,0,0,0
1,2020-08-06/2020-08-07,Entry_20,AT,502,0,0,0
1,2020-08-06/2020-08-07,Entry_20,BE,286,160,0,286
1,2020-08-06/2020-08-07,Entry_20,CH,140,0,0,0
1,2020-08-06/2020-08-07,Entry_20,CZ,712,0,0,72
1,2020-08-06/2020-08-07,Entry_20,DE,40,0,0,0
1,2020-08-06/2020-08-07,Entry_20,FR,26,0,0,0
1,2020-08-06/2020-08-07,Entry_20,GB,3040,0,0,0
1,2020-08-06/2020-08-07,Entry_20,HU,632,0,0,0
1,2020-08-06/2020-08-07,Entry_20,IT,1608,0,0,0
1,2020-08-06/2020-08-07,Entry_20,NL,1084,0,0,0
1,2020-08-06/2020-08-07,Entry_20,Other,132,76,0,112
1,2020-08-06/2020-08-07,Entry_20,PL,3754,32,0,268
1,2020-08-06/2020-08-07,Entry_20,RO,38,20,0,38
1,2020-08-06/2020-08-07,Entry_20,SI,26,8,0,24
1,2020-08-06/2020-08-07,Entry_20,SK,200,0,0,0
1,2020-08-06/2020-08-07,Entry_21,AT,28,6,0,28
1,2020-08-06/2020-08-07,Entry_21,CZ,284,0,0,0
1,2020-08-06/2020-08-07,Entry_21,GB,1392,0,0,0
1,2020-08-06/2020-08-07,Entry_21,IT,424,30,0,112
1,2020-08-06/2020-08-07,Entry_21,NL,82,0,0,0
1,2020-08-06/2020-08-07,Entry_21,Other,54,8,0,22
1,2020-08-06/2020-08-07,Entry_21,PL,290,28,2,156
1,2020-08-06/2020-08-07,Entry_22,AT,60,16,0,48
1,2020-08-06/2020-08-07,Entry_22,CZ,102,30,2,102
1,2020-08-06/2020-08-07,Entry_22,DE,114,2,0,2
1,2020-08-06/2020-08-07,Entry_22,ES,32,24,0,32
1,2020-08-06/2020-08-07,Entry_22,GB,148,0,0,0
1,2020-08-06/2020-08-07,Entry_22,IT,178,58,0,150
1,2020-08-06/2020-08-07,Entry_22,NL,298,0,0,0
1,2020-08-06/2020-08-07,Entry_22,Other,74,52,0,66
1,2020-08-06/2020-08-07,Entry_22,SK,30,0,0,0
1,2020-08-06/2020-08-07,Entry_23,BE,88,34,0,86
1,2020-08-06/2020-08-07,Entry_23,DE,754,0,0,0
1,2020-08-06/2020-08-07,Entry_23,Other,46,16,0,20
1,2020-08-06/2020-08-07,Entry_26,GB,132,0,0,94
1,2020-08-06/2020-08-07,Entry_27,NL,48,8,0,48
1,2020-08-06/2020-08-07,Entry_27,Other,28,20,0,28
1,2020-08-06/2020-08-07,Entry_28,Other,40,4,0,40
1,2020-08-06/2020-08-07,Entry_29,DE,62,0,0,62
1,2020-08-06/2020-08-07,Entry_29,FR,42,0,0,0
1,2020-08-06/2020-08-07,Entry_29,IT,1224,0,0,112
1,2020-08-06/2020-08-07,Entry_29,Other,96,10,0,46
1,2020-08-06/2020-08-07,Entry_3,AL,30,0,0,30
1,2020-08-06/2020-08-07,Entry_3,AT,40,0,0,0
1,2020-08-06/2020-08-07,Entry_3,BG,28,0,0,0
1,2020-08-06/2020-08-07,Entry_3,DE,1416,0,0,0
1,2020-08-06/2020-08-07,Entry_3,GR,30,0,0,0
1,2020-08-06/2020-08-07,Entry_3,MK,3080,4,0,3080
1,2020-08-06/2020-08-07,Entry_3,Other,226,2,0,46
1,2020-08-06/2020-08-07,Entry_3,RS,54,0,0,54
1,2020-08-06/2020-08-07,Entry_30,CY,32,0,0,0
1,2020-08-06/2020-08-07,Entry_30,DE,244,30,0,102
1,2020-08-06/2020-08-07,Entry_30,GB,984,0,0,0
1,2020-08-06/2020-08-07,Entry_30,IT,342,22,0,116
1,2020-08-06/2020-08-07,Entry_30,Other,56,12,0,22
1,2020-08-06/2020-08-07,Entry_33,AT,556,0,0,0
1,2020-08-06/2020-08-07,Entry_33,BE,806,480,0,806
1,2020-08-06/2020-08-07,Entry_33,CH,640,0,0,0
1,2020-08-06/2020-08-07,Entry_33,CI,62,30,0,62
1,2020-08-06/2020-08-07,Entry_33,CY,332,164,0,254
1,2020-08-06/2020-08-07,Entry_33,CZ,588,32,0,366
1,2020-08-06/2020-08-07,Entry_33,DE,7424,24,0,204
1,2020-08-06/2020-08-07,Entry_33,DK,348,78,0,348
1,2020-08-06/2020-08-07,Entry_33,ES,88,60,0,72
1,2020-08-06/2020-08-07,Entry_33,FI,206,10,0,136
1,2020-08-06/2020-08-07,Entry_33,FR,4400,0,0,0
1,2020-08-06/2020-08-07,Entry_33,GB,4646,0,0,0
1,2020-08-06/2020-08-07,Entry_33,GR,88,70,0,88
1,2020-08-06/2020-08-07,Entry_33,HU,324,2,0,6
1,2020-08-06/2020-08-07,Entry_33,IT,1764,0,0,0
1,2020-08-06/2020-08-07,Entry_33,LT,218,0,0,132
1,2020-08-06/2020-08-07,Entry_33,LU,68,0,0,0
1,2020-08-06/2020-08-07,Entry_33,NL,2960,0,0,0
1,2020-08-06/2020-08-07,Entry_33,Other,236,164,4,234
1,2020-08-06/2020-08-07,Entry_33,PL,790,140,0,544
1,2020-08-06/2020-08-07,Entry_33,RO,44,6,0,44
1,2020-08-06/2020-08-07,Entry_33,SE,526,292,4,526
1,2020-08-06/2020-08-07,Entry_33,SI,230,8,0,130
1,2020-08-06/2020-08-07,Entry_33,SK,46,16,0,46
1,2020-08-06/2020-08-07,Entry_34,AT,150,0,0,0
1,2020-08-06/2020-08-07,Entry_34,BE,186,108,0,152
1,2020-08-06/2020-08-07,Entry_34,CY,52,0,0,0
1,2020-08-06/2020-08-07,Entry_34,CZ,34,0,0,0
1,2020-08-06/2020-08-07,Entry_34,DE,490,0,0,0
1,2020-08-06/2020-08-07,Entry_34,DK,310,56,0,260
1,2020-08-06/2020-08-07,Entry_34,FI,206,0,0,0
1,2020-08-06/2020-08-07,Entry_34,FR,462,0,0,0
1,2020-08-06/2020-08-07,Entry_34,GB,1070,0,0,0
1,2020-08-06/2020-08-07,Entry_34,IE,180,0,0,0
1,2020-08-06/2020-08-07,Entry_34,IT,248,0,0,0
1,2020-08-06/2020-08-07,Entry_34,NL,498,0,0,0
1,2020-08-06/2020-08-07,Entry_34,NO,262,0,0,54
1,2020-08-06/2020-08-07,Entry_34,Other,132,30,0,80
1,2020-08-06/2020-08-07,Entry_34,PL,854,0,0,14
1,2020-08-06/2020-08-07,Entry_34,RO,156,8,0,108
1,2020-08-06/2020-08-07,Entry_34,SE,212,118,4,212
1,2020-08-06/2020-08-07,Entry_36,AT,68,2,0,20
1,2020-08-06/2020-08-07,Entry_36,BE,28,4,0,28
1,2020-08-06/2020-08-07,Entry_36,BG,54,0,0,54
1,2020-08-06/2020-08-07,Entry_36,CH,52,0,0,0
1,2020-08-06/2020-08-07,Entry_36,DE,522,0,0,0
1,2020-08-06/2020-08-07,Entry_36,FR,104,0,0,0
1,2020-08-06/2020-08-07,Entry_36,GB,32,0,0,0
1,2020-08-06/2020-08-07,Entry_36,IT,892,0,0,0
1,2020-08-06/2020-08-07,Entry_36,NL,54,0,0,0
1,2020-08-06/2020-08-07,Entry_36,Other,110,8,0,98
1,2020-08-06/2020-08-07,Entry_38,GB,38,32,0,38
1,2020-08-06/2020-08-07,Entry_38,Other,68,38,0,68
1,2020-08-06/2020-08-07,Entry_39,AT,88,0,0,44
1,2020-08-06/2020-08-07,Entry_39,BE,46,18,0,46
1,2020-08-06/2020-08-07,Entry_39,BG,352,74,0,352
1,2020-08-06/2020-08-07,Entry_39,CH,90,0,0,0
1,2020-08-06/2020-08-07,Entry_39,CZ,98,14,0,98
1,2020-08-06/2020-08-07,Entry_39,DE,1180,14,0,120
1,2020-08-06/2020-08-07,Entry_39,ES,26,8,0,26
1,2020-08-06/2020-08-07,Entry_39,FR,270,0,0,0
1,2020-08-06/2020-08-07,Entry_39,GB,30,0,0,0
1,2020-08-06/2020-08-07,Entry_39,GR,26,8,0,26
1,2020-08-06/2020-08-07,Entry_39,IT,2364,0,0,0
1,2020-08-06/2020-08-07,Entry_39,NL,40,0,0,0
1,2020-08-06/2020-08-07,Entry_39,Other,102,30,0,84
1,2020-08-06/2020-08-07,Entry_39,RO,60,18,0,60
1,2020-08-06/2020-08-07,Entry_39,TR,144,32,0,144
1,2020-08-06/2020-08-07,Entry_4,AT,466,0,0,0
1,2020-08-06/2020-08-07,Entry_4,BE,688,354,0,688
1,2020-08-06/2020-08-07,Entry_4,CH,280,0,0,0
1,2020-08-06/2020-08-07,Entry_4,CI,42,22,0,42
1,2020-08-06/2020-08-07,Entry_4,CY,1016,0,0,0
1,2020-08-06/2020-08-07,Entry_4,CZ,134,16,0,74
1,2020-08-06/2020-08-07,Entry_4,DE,7068,0,0,0
1,2020-08-06/2020-08-07,Entry_4,ES,40,30,0,40
1,2020-08-06/2020-08-07,Entry_4,FR,392,0,0,0
1,2020-08-06/2020-08-07,Entry_4,GB,1634,0,0,0
1,2020-08-06/2020-08-07,Entry_4,GR,294,124,0,294
1,2020-08-06/2020-08-07,Entry_4,IE,164,0,0,0
1,2020-08-06/2020-08-07,Entry_4,IT,980,0,0,0
1,2020-08-06/2020-08-07,Entry_4,MT,170,136,2,170
1,2020-08-06/2020-08-07,Entry_4,NL,716,0,0,0
1,2020-08-06/2020-08-07,Entry_4,Other,248,112,0,194
1,2020-08-06/2020-08-07,Entry_4,PL,444,66,0,316
1,2020-08-06/2020-08-07,Entry_4,RO,70,64,0,70
1,2020-08-06/2020-08-07,Entry_4,RU,42,36,0,42
1,2020-08-06/2020-08-07,Entry_4,SE,336,196,0,336
1,2020-08-06/2020-08-07,Entry_4,US,130,92,0,130
1,2020-08-06/2020-08-07,Entry_40,AL,3236,0,0,3236
1,2020-08-06/2020-08-07,Entry_40,Other,76,0,0,16
1,2020-08-06/2020-08-07,Entry_41,AL,4954,6,0,4954
1,2020-08-06/2020-08-07,Entry_41,GB,28,0,0,0
1,2020-08-06/2020-08-07,Entry_41,Other,80,0,0,4
1,2020-08-06/2020-08-07,Entry_5,DE,782,8,0,68
1,2020-08-06/2020-08-07,Entry_5,Other,54,22,0,36
1,2020-08-06/2020-08-07,Entry_5,PL,130,34,0,94
1,2020-08-06/2020-08-07,Entry_6,CH,88,0,0,0
1,2020-08-06/2020-08-07,Entry_6,DE,364,2,0,4
1,2020-08-06/2020-08-07,Entry_6,GB,286,0,0,0
1,2020-08-06/2020-08-07,Entry_6,NL,84,0,0,0
1,2020-08-06/2020-08-07,Entry_6,Other,98,48,0,60
1,2020-08-06/2020-08-07,Entry_6,PL,174,32,0,134
1,2020-08-06/2020-08-07,Entry_8,FR,26,0,0,0
1,2020-08-06/2020-08-07,Entry_8,Other,114,0,0,40
1,2020-08-06/2020-08-07,Entry_8,TR,876,2,0,876
1,2020-08-06/2020-08-07,Entry_9,NL,258,90,0,154
1,2020-08-06/2020-08-07,Entry_9,Other,50,22,0,46
2,2020-08-08/2020-08-09,Entry_1,AT,36,18,0,36
2,2020-08-08/2020-08-09,Entry_1,BG,5550,1406,2,3244
2,2020-08-08/2020-08-09,Entry_1,CZ,122,58,0,122
2,2020-08-08/2020-08-09,Entry_1,DE,852,122,0,256
2,2020-08-08/2020-08-09,Entry_1,FR,40,26,0,40
2,2020-08-08/2020-08-09,Entry_1,GB,60,48,0,60
2,2020-08-08/2020-08-09,Entry_1,GR,42,10,0,42
2,2020-08-08/2020-08-09,Entry_1,HU,228,48,0,228
2,2020-08-08/2020-08-09,Entry_1,IT,62,26,0,62
2,2020-08-08/2020-08-09,Entry_1,MD,58,32,0,58
2,2020-08-08/2020-08-09,Entry_1,MK,50,12,0,50
2,2020-08-08/2020-08-09,Entry_1,Other,162,72,0,142
2,2020-08-08/2020-08-09,Entry_1,PL,124,32,0,124
2,2020-08-08/2020-08-09,Entry_1,RO,4338,1354,2,2962
2,2020-08-08/2020-08-09,Entry_1,RS,56,34,0,56
2,2020-08-08/2020-08-09,Entry_1,TR,38,12,0,38
2,2020-08-08/2020-08-09,Entry_1,UA,48,16,0,48
2,2020-08-08/2020-08-09,Entry_10,AT,762,2,0,116
2,2020-08-08/2020-08-09,Entry_10,BE,418,2,0,4
2,2020-08-08/2020-08-09,Entry_10,CH,498,0,0,0
2,2020-08-08/2020-08-09,Entry_10,CI,30,14,0,30
2,2020-08-08/2020-08-09,Entry_10,CY,112,74,0,112
2,2020-08-08/2020-08-09,Entry_10,CZ,1100,0,0,24
2,2020-08-08/2020-08-09,Entry_10,DE,5810,0,0,0
2,2020-08-08/2020-08-09,Entry_10,DK,1658,212,2,316
2,2020-08-08/2020-08-09,Entry_10,EE,64,10,0,14
2,2020-08-08/2020-08-09,Entry_10,ES,76,26,0,32
2,2020-08-08/2020-08-09,Entry_10,FI,578,32,0,350
2,2020-08-08/2020-08-09,Entry_10,FR,2738,0,0,0
2,2020-08-08/2020-08-09,Entry_10,GB,6778,0,0,0
2,2020-08-08/2020-08-09,Entry_10,GR,56,16,0,32
2,2020-08-08/2020-08-09,Entry_10,HR,44,32,0,44
2,2020-08-08/2020-08-09,Entry_10,HU,46,4,0,8
2,2020-08-08/2020-08-09,Entry_10,IT,3386,2,0,88
2,2020-08-08/2020-08-09,Entry_10,LT,380,2,0,92
2,2020-08-08/2020-08-09,Entry_10,LU,62,30,0,44
2,2020-08-08/2020-08-09,Entry_10,LV,164,2,0,40
2,2020-08-08/2020-08-09,Entry_10,NL,1800,0,0,12
2,2020-08-08/2020-08-09,Entry_10,NO,574,136,0,216
2,2020-08-08/2020-08-09,Entry_10,Other,134,78,0,134
2,2020-08-08/2020-08-09,Entry_10,PL,314,0,0,0
2,2020-08-08/2020-08-09,Entry_10,SE,936,572,0,814
2,2020-08-08/2020-08-09,Entry_10,SI,138,22,0,138
2,2020-08-08/2020-08-09,Entry_10,SK,358,64,0,140
2,2020-08-08/2020-08-09,Entry_11,AT,140,0,0,0
2,2020-08-08/2020-08-09,Entry_11,DE,30,0,0,0
2,2020-08-08/2020-08-09,Entry_11,FI,68,54,0,68
2,2020-08-08/2020-08-09,Entry_11,IT,60,0,0,0
2,2020-08-08/2020-08-09,Entry_11,NL,126,0,0,0
2,2020-08-08/2020-08-09,Entry_11,Other,76,38,0,42
2,2020-08-08/2020-08-09,Entry_11,SI,102,64,0,90
2,2020-08-08/2020-08-09,Entry_13,AT,62,12,0,40
2,2020-08-08/2020-08-09,Entry_13,BE,114,32,0,40
2,2020-08-08/2020-08-09,Entry_13,BG,254,0,0,0
2,2020-08-08/2020-08-09,Entry_13,CH,820,0,0,0
2,2020-08-08/2020-08-09,Entry_13,CY,206,114,0,166
2,2020-08-08/2020-08-09,Entry_13,DE,698,0,0,0
2,2020-08-08/2020-08-09,Entry_13,ES,254,64,0,138
2,2020-08-08/2020-08-09,Entry_13,FR,2266,0,0,0
2,2020-08-08/2020-08-09,Entry_13,GB,1744,0,0,0
2,2020-08-08/2020-08-09,Entry_13,HR,32,24,0,32
2,2020-08-08/2020-08-09,Entry_13,HU,196,2,0,10
2,2020-08-08/2020-08-09,Entry_13,IT,2314,0,0,0
2,2020-08-08/2020-08-09,Entry_13,MC,28,4,0,28
2,2020-08-08/2020-08-09,Entry_13,NL,200,0,0,0
2,2020-08-08/2020-08-09,Entry_13,Other,220,126,0,212
2,2020-08-08/2020-08-09,Entry_13,PL,400,6,0,14
2,2020-08-08/2020-08-09,Entry_13,RO,28,0,0,0
2,2020-08-08/2020-08-09,Entry_14,FR,36,12,0,36
2,2020-08-08/2020-08-09,Entry_14,Other,50,22,0,50
2,2020-08-08/2020-08-09,Entry_15,AT,484,24,0,78
2,2020-08-08/2020-08-09,Entry_15,BE,148,20,0,24
2,2020-08-08/2020-08-09,Entry_15,CH,214,0,0,0
2,2020-08-08/2020-08-09,Entry_15,CY,116,6,2,20
2,2020-08-08/2020-08-09,Entry_15,CZ,134,4,0,38
2,2020-08-08/2020-08-09,Entry_15,DE,722,0,0,0
2,2020-08-08/2020-08-09,Entry_15,ES,142,116,0,140
2,2020-08-08/2020-08-09,Entry_15,FR,1398,0,0,0
2,2020-08-08/2020-08-09,Entry_15,GB,1434,0,0,0
2,2020-08-08/2020-08-09,Entry_15,HU,240,34,0,52
2,2020-08-08/2020-08-09,Entry_15,IT,2158,0,0,0
2,2020-08-08/2020-08-09,Entry_15,Other,176,112,0,154
2,2020-08-08/2020-08-09,Entry_15,PL,208,6,0,26
2,2020-08-08/2020-08-09,Entry_15,RO,192,0,0,0
2,2020-08-08/2020-08-09,Entry_15,SI,26,4,0,26
2,2020-08-08/2020-08-09,Entry_15,SK,144,0,0,42
2,2020-08-08/2020-08-09,Entry_16,DE,416,0,0,0
2,2020-08-08/2020-08-09,Entry_16,DK,118,50,0,76
2,2020-08-08/2020-08-09,Entry_16,NL,42,0,0,0
2,2020-08-08/2020-08-09,Entry_16,Other,104,20,0,28
2,2020-08-08/2020-08-09,Entry_16,SI,128,88,0,96
2,2020-08-08/2020-08-09,Entry_17,AE,338,6,0,284
2,2020-08-08/2020-08-09,Entry_17,AL,188,134,0,188
2,2020-08-08/2020-08-09,Entry_17,AT,978,0,0,0
2,2020-08-08/2020-08-09,Entry_17,AU,58,24,0,58
2,2020-08-08/2020-08-09,Entry_17,BD,42,20,0,42
2,2020-08-08/2020-08-09,Entry_17,BE,612,0,0,0
2,2020-08-08/2020-08-09,Entry_17,BG,176,0,0,0
2,2020-08-08/2020-08-09,Entry_17,BR,30,20,0,30
2,2020-08-08/2020-08-09,Entry_17,CA,406,124,0,342
2,2020-08-08/2020-08-09,Entry_17,CH,1632,0,0,0
2,2020-08-08/2020-08-09,Entry_17,CI,30,20,0,30
2,2020-08-08/2020-08-09,Entry_17,CN,182,12,0,182
2,2020-08-08/2020-08-09,Entry_17,CY,2566,26,0,170
2,2020-08-08/2020-08-09,Entry_17,CZ,396,0,0,0
2,2020-08-08/2020-08-09,Entry_17,DE,5692,0,0,0
